date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2017-10-19,55.05,55.56,51.46,51.18,42841.63,-4.09,-7.36,54.936,57.311,55.129,35627.12,46635.33,63226.88
2017-10-18,54.66,58.2,55.55,54.6,39654.54,0.75,1.37,56.032,58.144,55.001,35163.73,50275.77,65986.64
2017-10-17,55.75,56.8,54.8,54.51,28573.22,-1.14,-2.04,56.698,58.579,54.787,38242.86,53660.87,69834.58
2017-10-16,56.5,58.2,55.94,54.5,35686.06,-0.99,-1.74,58.258,58.544,54.453,45986.04,58465.21,68839.89
2017-10-13,57.73,57.98,56.93,55.55,31380.16,-0.01,-0.02,59.016,58.833,53.844,51971.44,64042.69,69043.4
2017-10-12,58.0,60.04,56.94,55.03,40524.67,-1.94,-3.29,59.686,58.488,52.986,57643.54,71667.71,68987.87
2017-10-11,61.5,61.9,58.88,58.5,55050.2,-3.72,-5.94,60.256,57.726,51.946,65387.8,71764.86,69452.04
2017-10-10,58.51,64.62,62.6,58.5,67289.11,2.87,4.8,60.46,56.322,50.814,69078.87,73163.98,68983.37
2017-10-09,60.11,63.0,59.73,58.31,65613.04,-0.55,-0.91,58.83,54.92,49.494,70944.37,73668.28,67831.21
2017-09-29,59.79,63.19,60.28,56.0,59740.7,0.49,0.82,58.65,53.772,48.203,76113.95,74970.06,67235.54
2017-09-28,57.0,65.25,59.79,57.0,79245.97,-0.11,-0.18,57.29,52.946,46.961,85691.88,79818.42,68320.35
2017-09-27,55.51,59.9,59.9,55.1,73505.54,5.45,10.01,55.196,51.857,45.817,78141.91,81697.51,67745.11
2017-09-26,56.25,57.5,54.45,52.95,76616.61,-4.38,-7.45,52.184,50.994,44.513,77249.1,86008.29,67260.94
2017-09-25,56.71,58.83,58.83,56.2,91460.92,5.35,10.0,51.01,50.362,43.426,76392.19,79214.57,67727.24
2017-09-19,53.0,54.25,53.48,51.7,107630.38,4.16,8.44,48.894,48.854,42.288,73826.17,74044.11,66818.19
2017-09-18,45.88,49.32,49.32,45.55,41496.12,4.48,9.99,48.602,47.483,41.426,73944.96,66308.02,65884.38
2017-09-15,46.0,47.99,44.84,44.0,69041.45,-3.74,-7.7,48.518,46.166,40.764,85253.11,67139.21,66548.36
2017-09-14,48.97,51.26,48.58,48.5,72332.08,0.33,0.68,49.804,45.305,40.162,94767.49,64802.75,65743.63
2017-09-13,47.8,50.19,48.25,47.8,78630.8,-3.77,-7.25,49.714,44.068,39.29,82036.96,61994.14,64802.23
2017-09-12,47.31,53.3,52.02,47.22,108224.36,3.12,6.38,48.814,42.633,38.388,74262.05,59501.02,64092.37
2017-09-11,46.22,49.6,48.9,46.14,98036.86,-2.37,-4.62,46.364,40.976,37.227,58671.09,56822.27,61298.88
2017-09-08,49.0,52.23,51.27,48.54,116613.34,3.14,6.52,43.814,39.776,36.194,49025.31,53792.71,59200.24
2017-09-07,48.13,48.13,48.13,48.13,8679.43,4.38,10.01,40.806,38.032,34.955,34838.01,48513.59,55532.48
2017-09-06,43.75,43.75,43.75,43.31,39756.24,3.98,10.01,38.422,36.489,33.835,41951.32,56239.91,56402.2
2017-09-05,36.9,39.77,39.77,36.2,30269.56,3.62,10.01,36.452,35.722,32.966,44740.0,59592.28,56148.52
2017-09-04,35.85,38.88,36.15,35.65,49808.0,-0.08,-0.22,35.588,35.369,32.282,54973.46,65460.73,56253.65
2017-09-01,36.4,36.8,36.23,34.8,45676.81,0.02,0.06,35.738,35.362,31.743,58560.11,65957.51,56135.26
2017-08-31,34.15,36.41,36.21,33.94,44245.99,2.31,6.81,35.258,35.019,31.249,62189.17,66684.51,57385.11
2017-08-30,34.6,35.16,33.9,33.0,53699.64,-1.55,-4.37,34.556,34.512,30.841,70528.5,67610.31,60026.08
2017-08-29,36.02,38.3,35.45,35.45,81436.85,-1.45,-3.93,34.992,34.142,30.447,74444.56,68683.71,59415.98
2017-08-28,33.98,37.15,36.9,33.28,67741.28,3.07,9.07,35.15,33.477,29.964,75948.0,65775.48,58497.24
2017-08-25,32.58,34.98,33.83,32.11,63822.07,1.13,3.46,34.986,32.612,29.444,73354.91,64607.78,58189.67
2017-08-24,35.4,36.5,32.7,32.47,85942.68,-3.38,-9.37,34.78,31.878,29.083,71179.86,62551.37,59605.51
2017-08-23,35.85,37.5,36.08,35.03,73279.9,-0.16,-0.44,34.468,31.18,28.809,64692.12,56564.49,61244.17
2017-08-22,37.19,39.57,36.24,36.0,88954.07,0.16,0.44,33.292,30.209,28.355,62922.86,52704.76,63388.36
2017-08-21,34.0,36.08,36.08,33.11,54775.82,3.28,10.0,31.804,29.195,27.823,55602.96,47046.57,64807.24
2017-08-18,30.61,33.35,32.8,30.53,52946.84,1.66,5.33,30.238,28.124,27.284,55860.64,46313.0,70901.4
2017-08-17,30.0,31.97,31.14,29.82,53503.97,0.94,3.11,28.976,27.478,26.834,53922.88,48085.72,68338.67
2017-08-16,28.74,31.38,30.2,28.54,64433.62,1.4,4.86,27.892,27.169,26.359,48436.87,52441.84,65700.8
2017-08-15,28.03,29.51,28.8,27.97,52354.55,0.55,1.95,27.126,26.751,25.833,42486.65,50148.25,62493.27
2017-08-14,26.58,28.9,28.25,26.44,56064.23,1.76,6.64,26.586,26.451,25.287,38490.17,51219.0,59892.93
2017-08-11,25.8,27.18,26.49,25.8,43258.03,0.77,2.99,26.01,26.276,24.687,36765.36,51771.57,57112.79
2017-08-10,26.26,26.4,25.72,25.5,26073.91,-0.65,-2.46,25.98,26.287,24.101,42248.55,56659.64,54951.39
2017-08-09,26.15,27.4,26.37,26.0,34682.51,0.27,1.03,26.446,26.437,23.486,56446.82,65923.84,53649.5
2017-08-08,25.4,26.15,26.1,25.08,32372.17,0.73,2.88,26.376,26.5,22.778,57809.85,74071.96,51920.29
2017-08-07,26.3,26.79,25.37,25.26,47440.2,-0.97,-3.68,26.316,26.45,22.603,63947.82,82567.91,52949.13
2017-08-04,27.5,27.95,26.34,26.33,70673.96,-1.71,-6.1,26.542,26.444,22.449,66777.78,95489.8,53255.19
2017-08-03,25.9,28.62,28.05,25.87,97065.25,2.03,7.8,26.594,26.19,22.221,71070.73,88591.62,52230.55
2017-08-02,25.6,26.13,26.02,25.45,41497.65,0.22,0.85,26.428,25.549,21.856,75400.87,78959.75,49428.38
2017-08-01,26.53,26.82,25.8,25.0,63062.05,-0.7,-2.64,26.624,24.914,21.579,90334.08,74838.3,49957.1
2017-07-31,26.32,27.35,26.5,25.88,61590.01,-0.1,-0.38,26.584,24.122,21.277,101188.01,68566.86,49021.03
2017-07-28,26.6,28.58,26.6,26.46,92138.7,-0.62,-2.28,26.346,23.097,20.875,124201.81,62454.01,48054.19
2017-07-27,26.65,28.47,27.22,25.62,118715.94,0.22,0.81,25.786,21.914,20.398,106112.51,53243.14,44380.48
2017-07-26,24.8,27.18,27.0,24.63,116163.7,1.4,5.47,24.67,20.535,19.778,82518.64,41375.15,37622.71
2017-07-25,26.2,26.88,25.6,25.32,117331.68,0.29,1.15,23.204,19.056,19.056,59342.52,29768.61,29768.61
2017-07-24,26.18,26.18,25.31,24.6,176659.05,1.51,6.34,21.66,18.329,18.329,35945.7,20039.38,20039.38
2017-07-21,23.8,23.8,23.8,23.8,1692.17,2.16,9.98,19.848,17.456,17.456,706.21,461.92,461.92
2017-07-20,21.64,21.64,21.64,21.64,746.59,1.97,10.02,18.042,16.55,16.55,373.77,286.17,286.17
2017-07-19,19.67,19.67,19.67,19.67,283.09,1.79,10.01,16.4,15.702,15.702,231.66,209.43,209.43
2017-07-18,17.88,17.88,17.88,17.88,347.62,1.63,10.03,14.908,14.908,14.908,194.7,194.7,194.7
2017-07-17,16.25,16.25,16.25,16.25,461.57,1.48,10.02,14.165,14.165,14.165,156.47,156.47,156.47
2017-07-14,14.77,14.77,14.77,14.77,30.0,1.34,9.98,13.47,13.47,13.47,54.77,54.77,54.77
2017-07-13,13.43,13.43,13.43,13.43,36.0,1.22,9.99,12.82,12.82,12.82,67.16,67.16,67.16
2017-07-12,10.18,12.21,12.21,10.18,98.31,3.73,43.99,12.21,12.21,12.21,98.31,98.31,98.31
